,Model,Activity,Age,Weight_kg,Height_m,Muscle_Name,Value
4303,986_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"30° trunk axial twist, 5 kg in each hand",44.5,72.85374237,1.555908479,QL_post_I_2-L3_r,0.62376275
4304,986_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"30° trunk axial twist, 5 kg in each hand",44.5,72.85374237,1.555908479,QL_post_I_2-L2_r,0.38389926
4305,986_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"30° trunk axial twist, 5 kg in each hand",44.5,72.85374237,1.555908479,QL_post_I_3-L1_r,0.87803452
4306,986_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"30° trunk axial twist, 5 kg in each hand",44.5,72.85374237,1.555908479,QL_post_I_3-L2_r,0.59439056
4307,986_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"30° trunk axial twist, 5 kg in each hand",44.5,72.85374237,1.555908479,QL_post_I_3-L3_r,1.02784072
4308,986_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"30° trunk axial twist, 5 kg in each hand",44.5,72.85374237,1.555908479,QL_post_I_1-L3_l,1.80965591
4309,986_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"30° trunk axial twist, 5 kg in each hand",44.5,72.85374237,1.555908479,QL_post_I_2-L4_l,14.84359129
4310,986_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"30° trunk axial twist, 5 kg in each hand",44.5,72.85374237,1.555908479,QL_post_I_2-L3_l,0.98875812
4311,986_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"30° trunk axial twist, 5 kg in each hand",44.5,72.85374237,1.555908479,QL_post_I_2-L2_l,0.63020602
4312,986_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"30° trunk axial twist, 5 kg in each hand",44.5,72.85374237,1.555908479,QL_post_I_3-L1_l,0.87406418
4313,986_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"30° trunk axial twist, 5 kg in each hand",44.5,72.85374237,1.555908479,QL_post_I_3-L2_l,2.03031199
4314,986_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"30° trunk axial twist, 5 kg in each hand",44.5,72.85374237,1.555908479,QL_post_I_3-L3_l,3.15529401
4315,986_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"30° trunk axial twist, 5 kg in each hand",44.5,72.85374237,1.555908479,QL_mid_L3-12_3_r,0.39180309
4316,986_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"30° trunk axial twist, 5 kg in each hand",44.5,72.85374237,1.555908479,QL_mid_L3-12_2_r,0.44513553
4317,986_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"30° trunk axial twist, 5 kg in each hand",44.5,72.85374237,1.555908479,QL_mid_L3-12_1_r,0.74214468
4318,986_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"30° trunk axial twist, 5 kg in each hand",44.5,72.85374237,1.555908479,QL_mid_L2-12_1_r,1.72167650
4319,986_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"30° trunk axial twist, 5 kg in each hand",44.5,72.85374237,1.555908479,QL_mid_L4-12_3_r,0.50392252
4320,986_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"30° trunk axial twist, 5 kg in each hand",44.5,72.85374237,1.555908479,QL_mid_L3-12_3_l,0.39195530
4321,986_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"30° trunk axial twist, 5 kg in each hand",44.5,72.85374237,1.555908479,QL_mid_L3-12_2_l,0.44800994
4322,986_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"30° trunk axial twist, 5 kg in each hand",44.5,72.85374237,1.555908479,QL_mid_L3-12_1_l,0.76980804
4323,986_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"30° trunk axial twist, 5 kg in each hand",44.5,72.85374237,1.555908479,QL_mid_L2-12_1_l,1.71365653
4324,986_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"30° trunk axial twist, 5 kg in each hand",44.5,72.85374237,1.555908479,QL_mid_L4-12_3_l,0.50744380
4325,986_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"30° trunk axial twist, 5 kg in each hand",44.5,72.85374237,1.555908479,QL_ant_I_2-T12_r,0.48579842
4326,986_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"30° trunk axial twist, 5 kg in each hand",44.5,72.85374237,1.555908479,QL_ant_I_3-T12_r,0.91185939
4327,986_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"30° trunk axial twist, 5 kg in each hand",44.5,72.85374237,1.555908479,QL_ant_I_2-12_1_r,0.31722751
4328,986_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"30° trunk axial twist, 5 kg in each hand",44.5,72.85374237,1.555908479,QL_ant_I_3-12_1_r,0.60189954
4329,986_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"30° trunk axial twist, 5 kg in each hand",44.5,72.85374237,1.555908479,QL_ant_I_3-12_2_r,0.39883900
4330,986_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"30° trunk axial twist, 5 kg in each hand",44.5,72.85374237,1.555908479,QL_ant_I_3-12_3_r,0.45897155
4331,986_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"30° trunk axial twist, 5 kg in each hand",44.5,72.85374237,1.555908479,QL_ant_I_2-T12_l,2.54668188
4332,986_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"30° trunk axial twist, 5 kg in each hand",44.5,72.85374237,1.555908479,QL_ant_I_3-T12_l,10.72189348
4333,986_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"30° trunk axial twist, 5 kg in each hand",44.5,72.85374237,1.555908479,QL_ant_I_2-12_1_l,0.31552513
4334,986_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"30° trunk axial twist, 5 kg in each hand",44.5,72.85374237,1.555908479,QL_ant_I_3-12_1_l,0.59243681
4335,986_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"30° trunk axial twist, 5 kg in each hand",44.5,72.85374237,1.555908479,QL_ant_I_3-12_2_l,0.39042889
4336,986_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"30° trunk axial twist, 5 kg in each hand",44.5,72.85374237,1.555908479,QL_ant_I_3-12_3_l,0.44379285
4337,986_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"30° trunk axial twist, 5 kg in each hand",44.5,72.85374237,1.555908479,MF_m1s_r,0.66445376
4338,986_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"30° trunk axial twist, 5 kg in each hand",44.5,72.85374237,1.555908479,MF_m1t_1_r,0.51027854
4339,986_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"30° trunk axial twist, 5 kg in each hand",44.5,72.85374237,1.555908479,MF_m1t_2_r,0.38157347
4340,986_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"30° trunk axial twist, 5 kg in each hand",44.5,72.85374237,1.555908479,MF_m1t_3_r,0.62384199
4341,986_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"30° trunk axial twist, 5 kg in each hand",44.5,72.85374237,1.555908479,MF_m2s_r,0.33058969
4342,986_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"30° trunk axial twist, 5 kg in each hand",44.5,72.85374237,1.555908479,MF_m2t_1_r,0.31478481
4343,986_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"30° trunk axial twist, 5 kg in each hand",44.5,72.85374237,1.555908479,MF_m2t_2_r,0.74862843
4344,986_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"30° trunk axial twist, 5 kg in each hand",44.5,72.85374237,1.555908479,MF_m2t_3_r,0.82935172
4345,986_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"30° trunk axial twist, 5 kg in each hand",44.5,72.85374237,1.555908479,MF_m3s_r,0.39361256
4346,986_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"30° trunk axial twist, 5 kg in each hand",44.5,72.85374237,1.555908479,MF_m3t_1_r,0.40896496
4347,986_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"30° trunk axial twist, 5 kg in each hand",44.5,72.85374237,1.555908479,MF_m3t_2_r,0.40755100
4348,986_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"30° trunk axial twist, 5 kg in each hand",44.5,72.85374237,1.555908479,MF_m3t_3_r,0.40755100
4349,986_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"30° trunk axial twist, 5 kg in each hand",44.5,72.85374237,1.555908479,MF_m4s_r,0.61794199
4350,986_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"30° trunk axial twist, 5 kg in each hand",44.5,72.85374237,1.555908479,MF_m4t_1_r,0.58869599
4351,986_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"30° trunk axial twist, 5 kg in each hand",44.5,72.85374237,1.555908479,MF_m4t_2_r,0.60054373
4352,986_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"30° trunk axial twist, 5 kg in each hand",44.5,72.85374237,1.555908479,MF_m4t_3_r,0.61019619
4353,986_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"30° trunk axial twist, 5 kg in each hand",44.5,72.85374237,1.555908479,MF_m5s_r,2.44700354
4354,986_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"30° trunk axial twist, 5 kg in each hand",44.5,72.85374237,1.555908479,MF_m5t_1_r,3.35130116
4355,986_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"30° trunk axial twist, 5 kg in each hand",44.5,72.85374237,1.555908479,MF_m5t_2_r,3.19450879
4356,986_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"30° trunk axial twist, 5 kg in each hand",44.5,72.85374237,1.555908479,MF_m5t_3_r,2.97745876
4357,986_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"30° trunk axial twist, 5 kg in each hand",44.5,72.85374237,1.555908479,MF_m1_laminar_r,0.32519291
4358,986_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"30° trunk axial twist, 5 kg in each hand",44.5,72.85374237,1.555908479,MF_m2_laminar_r,0.19347579
4359,986_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"30° trunk axial twist, 5 kg in each hand",44.5,72.85374237,1.555908479,MF_m3_laminar_r,0.17045142
4360,986_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"30° trunk axial twist, 5 kg in each hand",44.5,72.85374237,1.555908479,MF_m4_laminar_r,0.17668677
4361,986_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"30° trunk axial twist, 5 kg in each hand",44.5,72.85374237,1.555908479,MF_m5_laminar_r,6.21009652
4362,986_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"30° trunk axial twist, 5 kg in each hand",44.5,72.85374237,1.555908479,MF_m1s_l,0.70004760
4363,986_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"30° trunk axial twist, 5 kg in each hand",44.5,72.85374237,1.555908479,MF_m1t_1_l,0.50444101
4364,986_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"30° trunk axial twist, 5 kg in each hand",44.5,72.85374237,1.555908479,MF_m1t_2_l,0.37964737
4365,986_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"30° trunk axial twist, 5 kg in each hand",44.5,72.85374237,1.555908479,MF_m1t_3_l,0.61592685
4366,986_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"30° trunk axial twist, 5 kg in each hand",44.5,72.85374237,1.555908479,MF_m2s_l,0.32624847
4367,986_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"30° trunk axial twist, 5 kg in each hand",44.5,72.85374237,1.555908479,MF_m2t_1_l,0.31236357
4368,986_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"30° trunk axial twist, 5 kg in each hand",44.5,72.85374237,1.555908479,MF_m2t_2_l,0.73645985
4369,986_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"30° trunk axial twist, 5 kg in each hand",44.5,72.85374237,1.555908479,MF_m2t_3_l,0.82126709
4370,986_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"30° trunk axial twist, 5 kg in each hand",44.5,72.85374237,1.555908479,MF_m3s_l,0.38679867
4371,986_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"30° trunk axial twist, 5 kg in each hand",44.5,72.85374237,1.555908479,MF_m3t_1_l,0.41030323
4372,986_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"30° trunk axial twist, 5 kg in each hand",44.5,72.85374237,1.555908479,MF_m3t_2_l,0.40641420
4373,986_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"30° trunk axial twist, 5 kg in each hand",44.5,72.85374237,1.555908479,MF_m3t_3_l,0.40641420
4374,986_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"30° trunk axial twist, 5 kg in each hand",44.5,72.85374237,1.555908479,MF_m4s_l,0.61404759
4375,986_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"30° trunk axial twist, 5 kg in each hand",44.5,72.85374237,1.555908479,MF_m4t_1_l,0.58708755
4376,986_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"30° trunk axial twist, 5 kg in each hand",44.5,72.85374237,1.555908479,MF_m4t_2_l,0.60284172
4377,986_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"30° trunk axial twist, 5 kg in each hand",44.5,72.85374237,1.555908479,MF_m4t_3_l,0.61289418
4378,986_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"30° trunk axial twist, 5 kg in each hand",44.5,72.85374237,1.555908479,MF_m5s_l,2.67851600
4379,986_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"30° trunk axial twist, 5 kg in each hand",44.5,72.85374237,1.555908479,MF_m5t_1_l,3.43004396
4380,986_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"30° trunk axial twist, 5 kg in each hand",44.5,72.85374237,1.555908479,MF_m5t_2_l,3.31966278
4381,986_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"30° trunk axial twist, 5 kg in each hand",44.5,72.85374237,1.555908479,MF_m5t_3_l,3.14665770
4382,986_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"30° trunk axial twist, 5 kg in each hand",44.5,72.85374237,1.555908479,MF_m1_laminar_l,0.36620888
4383,986_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"30° trunk axial twist, 5 kg in each hand",44.5,72.85374237,1.555908479,MF_m2_laminar_l,0.25612328
4384,986_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"30° trunk axial twist, 5 kg in each hand",44.5,72.85374237,1.555908479,MF_m3_laminar_l,0.16649331
4385,986_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"30° trunk axial twist, 5 kg in each hand",44.5,72.85374237,1.555908479,MF_m4_laminar_l,0.17352496
4386,986_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"30° trunk axial twist, 5 kg in each hand",44.5,72.85374237,1.555908479,MF_m5_laminar_l,6.67768008
4387,986_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"30° trunk axial twist, 5 kg in each hand",44.5,72.85374237,1.555908479,E0_R5_r,0.52457529
4388,986_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"30° trunk axial twist, 5 kg in each hand",44.5,72.85374237,1.555908479,E0_R6_r,1.04629198
4389,986_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"30° trunk axial twist, 5 kg in each hand",44.5,72.85374237,1.555908479,E0_R7_r,1.86091578
4390,986_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"30° trunk axial twist, 5 kg in each hand",44.5,72.85374237,1.555908479,E0_R8_r,2.27867974
4391,986_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"30° trunk axial twist, 5 kg in each hand",44.5,72.85374237,1.555908479,E0_R9_r,2.44209846
4392,986_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"30° trunk axial twist, 5 kg in each hand",44.5,72.85374237,1.555908479,E0_R10_r,1.72913873
4393,986_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"30° trunk axial twist, 5 kg in each hand",44.5,72.85374237,1.555908479,E0_R11_r,1.78890427
4394,986_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"30° trunk axial twist, 5 kg in each hand",44.5,72.85374237,1.555908479,E0_R12_r,1.95299317
4395,986_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"30° trunk axial twist, 5 kg in each hand",44.5,72.85374237,1.555908479,E0_R5_l,0.61939398
4396,986_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"30° trunk axial twist, 5 kg in each hand",44.5,72.85374237,1.555908479,E0_R6_l,1.06897892
4397,986_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"30° trunk axial twist, 5 kg in each hand",44.5,72.85374237,1.555908479,E0_R7_l,1.87211712
4398,986_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"30° trunk axial twist, 5 kg in each hand",44.5,72.85374237,1.555908479,E0_R8_l,2.28261703
4399,986_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"30° trunk axial twist, 5 kg in each hand",44.5,72.85374237,1.555908479,E0_R9_l,2.44479264
4400,986_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"30° trunk axial twist, 5 kg in each hand",44.5,72.85374237,1.555908479,E0_R10_l,27.47405495
4401,986_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"30° trunk axial twist, 5 kg in each hand",44.5,72.85374237,1.555908479,E0_R11_l,1.81534385
4402,986_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"30° trunk axial twist, 5 kg in each hand",44.5,72.85374237,1.555908479,E0_R12_l,1.95648142
4403,986_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"30° trunk axial twist, 5 kg in each hand",44.5,72.85374237,1.555908479,IO1_r,44.76446309
4404,986_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"30° trunk axial twist, 5 kg in each hand",44.5,72.85374237,1.555908479,IO2_r,18.83029294
4405,986_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"30° trunk axial twist, 5 kg in each hand",44.5,72.85374237,1.555908479,IO3_r,16.00277497
4406,986_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"30° trunk axial twist, 5 kg in each hand",44.5,72.85374237,1.555908479,IO4_r,2.41100310
4407,986_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"30° trunk axial twist, 5 kg in each hand",44.5,72.85374237,1.555908479,IO5_r,2.11802251
4408,986_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"30° trunk axial twist, 5 kg in each hand",44.5,72.85374237,1.555908479,IO6_r,1.86851821
4409,986_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"30° trunk axial twist, 5 kg in each hand",44.5,72.85374237,1.555908479,IO1_l,45.35256933
4410,986_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"30° trunk axial twist, 5 kg in each hand",44.5,72.85374237,1.555908479,IO2_l,18.10791073
4411,986_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"30° trunk axial twist, 5 kg in each hand",44.5,72.85374237,1.555908479,IO3_l,13.75937628
4412,986_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"30° trunk axial twist, 5 kg in each hand",44.5,72.85374237,1.555908479,IO4_l,2.38104363
4413,986_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"30° trunk axial twist, 5 kg in each hand",44.5,72.85374237,1.555908479,IO5_l,2.11350779
4414,986_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"30° trunk axial twist, 5 kg in each hand",44.5,72.85374237,1.555908479,IO6_l,1.86699936
4415,986_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"30° trunk axial twist, 5 kg in each hand",44.5,72.85374237,1.555908479,LD_L1_r,1.27683273
4416,986_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"30° trunk axial twist, 5 kg in each hand",44.5,72.85374237,1.555908479,LD_L2_r,5.18234082
4417,986_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"30° trunk axial twist, 5 kg in each hand",44.5,72.85374237,1.555908479,LD_L3_r,3.52010641
4418,986_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"30° trunk axial twist, 5 kg in each hand",44.5,72.85374237,1.555908479,LD_L4_r,1.05341667
4419,986_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"30° trunk axial twist, 5 kg in each hand",44.5,72.85374237,1.555908479,LD_L5_r,1.05138650
4420,986_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"30° trunk axial twist, 5 kg in each hand",44.5,72.85374237,1.555908479,LD_T12_r,5.65731023
4421,986_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"30° trunk axial twist, 5 kg in each hand",44.5,72.85374237,1.555908479,LD_T11_r,3.72449820
4422,986_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"30° trunk axial twist, 5 kg in each hand",44.5,72.85374237,1.555908479,LD_T10_r,1.79393383
4423,986_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"30° trunk axial twist, 5 kg in each hand",44.5,72.85374237,1.555908479,LD_T9_r,0.64650607
4424,986_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"30° trunk axial twist, 5 kg in each hand",44.5,72.85374237,1.555908479,LD_T8_r,0.63807634
4425,986_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"30° trunk axial twist, 5 kg in each hand",44.5,72.85374237,1.555908479,LD_T7_r,0.47999049
4426,986_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"30° trunk axial twist, 5 kg in each hand",44.5,72.85374237,1.555908479,LD_R12_r,3.76906400
4427,986_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"30° trunk axial twist, 5 kg in each hand",44.5,72.85374237,1.555908479,LD_R11_r,3.95695459
4428,986_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"30° trunk axial twist, 5 kg in each hand",44.5,72.85374237,1.555908479,LD_Il_r,0.68365848
4429,986_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"30° trunk axial twist, 5 kg in each hand",44.5,72.85374237,1.555908479,LD_L1_l,1.07240726
4430,986_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"30° trunk axial twist, 5 kg in each hand",44.5,72.85374237,1.555908479,LD_L2_l,0.92613979
4431,986_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"30° trunk axial twist, 5 kg in each hand",44.5,72.85374237,1.555908479,LD_L3_l,1.14808589
4432,986_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"30° trunk axial twist, 5 kg in each hand",44.5,72.85374237,1.555908479,LD_L4_l,1.07287310
4433,986_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"30° trunk axial twist, 5 kg in each hand",44.5,72.85374237,1.555908479,LD_L5_l,1.08497542
4434,986_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"30° trunk axial twist, 5 kg in each hand",44.5,72.85374237,1.555908479,LD_T12_l,0.63000549
4435,986_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"30° trunk axial twist, 5 kg in each hand",44.5,72.85374237,1.555908479,LD_T11_l,0.80828287
4436,986_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"30° trunk axial twist, 5 kg in each hand",44.5,72.85374237,1.555908479,LD_T10_l,0.86886770
4437,986_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"30° trunk axial twist, 5 kg in each hand",44.5,72.85374237,1.555908479,LD_T9_l,0.48136109
4438,986_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"30° trunk axial twist, 5 kg in each hand",44.5,72.85374237,1.555908479,LD_T8_l,0.48645744
4439,986_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"30° trunk axial twist, 5 kg in each hand",44.5,72.85374237,1.555908479,LD_T7_l,0.44378555
4440,986_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"30° trunk axial twist, 5 kg in each hand",44.5,72.85374237,1.555908479,LD_R12_l,0.51185928
4441,986_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"30° trunk axial twist, 5 kg in each hand",44.5,72.85374237,1.555908479,LD_R11_l,0.82636303
4442,986_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"30° trunk axial twist, 5 kg in each hand",44.5,72.85374237,1.555908479,LD_Il_l,0.69573302
4443,986_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"30° trunk axial twist, 5 kg in each hand",44.5,72.85374237,1.555908479,stern_mast,33.83308697
4444,986_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"30° trunk axial twist, 5 kg in each hand",44.5,72.85374237,1.555908479,cleid_mast,6.11167150
4445,986_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"30° trunk axial twist, 5 kg in each hand",44.5,72.85374237,1.555908479,cleid_occ,8.55812834
4446,986_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"30° trunk axial twist, 5 kg in each hand",44.5,72.85374237,1.555908479,scalenus_ant,0.75415608
4447,986_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"30° trunk axial twist, 5 kg in each hand",44.5,72.85374237,1.555908479,scalenus_med,1.62709249
4448,986_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"30° trunk axial twist, 5 kg in each hand",44.5,72.85374237,1.555908479,scalenus_post,1.56622116
4449,986_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"30° trunk axial twist, 5 kg in each hand",44.5,72.85374237,1.555908479,long_col_c1thx,0.30936081
4450,986_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"30° trunk axial twist, 5 kg in each hand",44.5,72.85374237,1.555908479,long_col_c5thx,0.34129901
4451,986_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"30° trunk axial twist, 5 kg in each hand",44.5,72.85374237,1.555908479,trap_cl,9.83586671
4452,986_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"30° trunk axial twist, 5 kg in each hand",44.5,72.85374237,1.555908479,trap_acr_scap,9.10261695
4453,986_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"30° trunk axial twist, 5 kg in each hand",44.5,72.85374237,1.555908479,trap_acr_T1,1.22010266
4454,986_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"30° trunk axial twist, 5 kg in each hand",44.5,72.85374237,1.555908479,trap_acr_T2,1.21259818
4455,986_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"30° trunk axial twist, 5 kg in each hand",44.5,72.85374237,1.555908479,trap_acr_T3,1.19986346
4456,986_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"30° trunk axial twist, 5 kg in each hand",44.5,72.85374237,1.555908479,trap_inf_T4,0.52671668
4457,986_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"30° trunk axial twist, 5 kg in each hand",44.5,72.85374237,1.555908479,trap_inf_T5,0.53696114
4458,986_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"30° trunk axial twist, 5 kg in each hand",44.5,72.85374237,1.555908479,trap_inf_T6,0.83929875
4459,986_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"30° trunk axial twist, 5 kg in each hand",44.5,72.85374237,1.555908479,trap_inf_T7,0.74725859
4460,986_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"30° trunk axial twist, 5 kg in each hand",44.5,72.85374237,1.555908479,trap_inf_T8,0.64014007
4461,986_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"30° trunk axial twist, 5 kg in each hand",44.5,72.85374237,1.555908479,trap_inf_T9,0.53789791
4462,986_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"30° trunk axial twist, 5 kg in each hand",44.5,72.85374237,1.555908479,trap_inf_T10,0.42324148
