sex,age_group,model_file,thoracic1_x_norm,thoracic1_y_norm,thoracic1_z_norm,thoracic2_x_norm,thoracic2_y_norm,thoracic2_z_norm,thoracic3_x_norm,thoracic3_y_norm,thoracic3_z_norm,thoracic4_x_norm,thoracic4_y_norm,thoracic4_z_norm,thoracic5_x_norm,thoracic5_y_norm,thoracic5_z_norm,thoracic6_x_norm,thoracic6_y_norm,thoracic6_z_norm,thoracic7_x_norm,thoracic7_y_norm,thoracic7_z_norm,thoracic8_x_norm,thoracic8_y_norm,thoracic8_z_norm,thoracic9_x_norm,thoracic9_y_norm,thoracic9_z_norm,thoracic10_x_norm,thoracic10_y_norm,thoracic10_z_norm,thoracic11_x_norm,thoracic11_y_norm,thoracic11_z_norm,thoracic12_x_norm,thoracic12_y_norm,thoracic12_z_norm,lumbar1_x_norm,lumbar1_y_norm,lumbar1_z_norm,lumbar2_x_norm,lumbar2_y_norm,lumbar2_z_norm,lumbar3_x_norm,lumbar3_y_norm,lumbar3_z_norm,lumbar4_x_norm,lumbar4_y_norm,lumbar4_z_norm,lumbar5_x_norm,lumbar5_y_norm,lumbar5_z_norm
Female,Age80plus,351_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,0.0,1.0,0.0,-0.01672,0.961742,0.0,-0.032823,0.918924,0.0,-0.04723,0.870614,0.0,-0.058167,0.819009,0.0,-0.060848,0.767677,0.0,-0.05414,0.712584,0.0,-0.04835,0.654574,0.0,-0.037659,0.598072,0.0,-0.018563,0.535669,0.0,0.009579,0.474699,0.0,0.035504,0.403163,0.0,0.049752,0.320878,0.0,0.032194,0.23603,0.0,0.041189,0.149836,0.0,0.033214,0.074455,0.0,0.0,0.0,0.0
Female,Age80plus,427_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,0.0,1.0,0.0,-0.022957,0.960127,0.0,-0.045789,0.915186,0.0,-0.067432,0.864029,0.0,-0.076385,0.813937,0.0,-0.077443,0.760671,0.0,-0.074354,0.70489,0.0,-0.066435,0.648816,0.0,-0.055837,0.588785,0.0,-0.033492,0.530357,0.0,-0.005446,0.477079,0.0,0.027348,0.406097,0.0,0.049307,0.328259,0.0,0.036856,0.252744,0.0,0.045797,0.16499,0.0,0.0368,0.08195,0.0,0.0,0.0,0.0
Female,Age80plus,437_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,0.0,1.0,0.0,-0.015525,0.958894,0.0,-0.030158,0.913026,0.0,-0.042719,0.861479,0.0,-0.053617,0.812563,0.0,-0.055894,0.758073,0.0,-0.057215,0.704232,0.0,-0.056196,0.647024,0.0,-0.059567,0.588942,0.0,-0.059229,0.524906,0.0,-0.058556,0.454527,0.0,-0.049091,0.382976,0.0,-0.015836,0.318824,0.0,0.008602,0.242813,0.0,0.026108,0.161445,0.0,0.026308,0.081666,0.0,0.0,0.0,0.0
Female,Age80plus,457_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,-0.0,1.0,0.0,-0.021092,0.961081,0.0,-0.041942,0.917286,0.0,-0.061493,0.867538,0.0,-0.080462,0.815606,0.0,-0.095294,0.762349,0.0,-0.099738,0.707221,0.0,-0.104266,0.651879,0.0,-0.087167,0.598732,0.0,-0.063742,0.543979,0.0,-0.039586,0.481408,0.0,-0.011952,0.405412,0.0,0.021132,0.323357,0.0,0.037442,0.238051,0.0,0.045051,0.15848,0.0,0.035897,0.078633,0.0,0.0,0.0,0.0
Female,Age80plus,509_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,0.0,1.0,0.0,-0.019815,0.957793,0.0,-0.039074,0.910477,0.0,-0.056609,0.856979,0.0,-0.071803,0.806682,0.0,-0.079475,0.754321,0.0,-0.084296,0.697739,0.0,-0.074063,0.6428,0.0,-0.063994,0.582167,0.0,-0.049582,0.522547,0.0,-0.032201,0.461198,0.0,0.005343,0.399649,0.0,0.02953,0.330917,0.0,0.033817,0.258449,0.0,0.04424,0.1678,0.0,0.036215,0.083532,0.0,0.0,0.0,0.0
Female,Age80plus,537_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,0.0,1.0,0.0,-0.016581,0.959106,0.0,-0.032379,0.913415,0.0,-0.04623,0.861969,0.0,-0.053804,0.806698,0.0,-0.054462,0.75221,0.0,-0.060853,0.696287,0.0,-0.047709,0.642991,0.0,-0.038284,0.592588,0.0,-0.024457,0.536408,0.0,0.000218,0.477546,0.0,0.023722,0.408596,0.0,0.045158,0.329988,0.0,0.048357,0.244598,0.0,0.052521,0.155603,0.0,0.039547,0.076549,0.0,0.0,0.0,0.0
Female,Age80plus,581_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,0.0,1.0,0.0,-0.021908,0.963389,0.0,-0.04378,0.922073,0.0,-0.064646,0.874973,0.0,-0.075302,0.824636,0.0,-0.074752,0.773946,0.0,-0.062576,0.722023,0.0,-0.051844,0.667743,0.0,-0.036655,0.60986,0.0,-0.015574,0.547845,0.0,0.006408,0.481535,0.0,0.029518,0.409838,0.0,0.042355,0.328055,0.0,0.042542,0.238132,0.0,0.048132,0.151323,0.0,0.036932,0.074675,0.0,0.0,0.0,0.0
Female,Age80plus,586_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,0.0,1.0,0.0,-0.018946,0.958367,0.0,-0.03729,0.911731,0.0,-0.053869,0.859052,0.0,-0.060913,0.808599,0.0,-0.064892,0.758093,0.0,-0.066448,0.706088,0.0,-0.056845,0.652215,0.0,-0.04542,0.596307,0.0,-0.034968,0.539126,0.0,-0.022148,0.476747,0.0,-0.007724,0.405025,0.0,0.012756,0.329297,0.0,0.021289,0.249619,0.0,0.03509,0.166575,0.0,0.031374,0.08362,0.0,0.0,0.0,0.0
Female,Age80plus,660_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,0.0,1.0,0.0,-0.024823,0.962618,0.0,-0.049842,0.920292,0.0,-0.074089,0.87184,0.0,-0.090009,0.822099,0.0,-0.095822,0.768543,0.0,-0.098663,0.712306,0.0,-0.099118,0.655937,0.0,-0.096025,0.599648,0.0,-0.081222,0.545185,0.0,-0.056704,0.479479,0.0,-0.027396,0.410704,0.0,0.000378,0.333011,0.0,0.021457,0.249214,0.0,0.035282,0.16324,0.0,0.031208,0.081873,0.0,0.0,0.0,0.0
Female,Age80plus,673_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,0.0,1.0,0.0,-0.023394,0.963312,0.0,-0.046887,0.921832,0.0,-0.069525,0.874425,0.0,-0.082121,0.827244,0.0,-0.086571,0.775686,0.0,-0.087661,0.722668,0.0,-0.081523,0.668433,0.0,-0.072727,0.60922,0.0,-0.055082,0.547081,0.0,-0.032283,0.482384,0.0,-0.008219,0.408809,0.0,0.019075,0.330648,0.0,0.034858,0.243684,0.0,0.043622,0.155952,0.0,0.034958,0.077434,0.0,0.0,0.0,0.0
Female,Age80plus,749_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,-0.0,1.0,0.0,-0.019018,0.958726,0.0,-0.037461,0.912476,0.0,-0.054181,0.860216,0.0,-0.066007,0.810207,0.0,-0.066677,0.755974,0.0,-0.063173,0.699195,0.0,-0.052455,0.646158,0.0,-0.039863,0.59009,0.0,-0.028878,0.529777,0.0,-0.008804,0.467929,0.0,0.011746,0.399956,0.0,0.03879,0.320552,0.0,0.05315,0.241494,0.0,0.056001,0.159593,0.0,0.041665,0.078343,0.0,0.0,0.0,0.0
Female,Age80plus,777_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,0.0,1.0,0.0,-0.016132,0.960262,0.0,-0.031504,0.91586,0.0,-0.044989,0.865867,0.0,-0.059922,0.811238,0.0,-0.067126,0.75425,0.0,-0.07347,0.698412,0.0,-0.068997,0.637307,0.0,-0.071393,0.577957,0.0,-0.069978,0.51848,0.0,-0.071074,0.450394,0.0,-0.050715,0.381819,0.0,-0.014617,0.310925,0.0,0.031907,0.243882,0.0,0.041661,0.15408,0.0,0.033792,0.076618,0.0,0.0,0.0,0.0
Female,Age80plus,791_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,0.0,1.0,0.0,-0.020193,0.961873,0.0,-0.040103,0.919001,0.0,-0.058695,0.870341,0.0,-0.073079,0.816317,0.0,-0.080525,0.762059,0.0,-0.077391,0.706665,0.0,-0.071227,0.651465,0.0,-0.053691,0.596149,0.0,-0.037094,0.535941,0.0,-0.013086,0.472381,0.0,0.004941,0.400693,0.0,0.020948,0.323468,0.0,0.027145,0.239811,0.0,0.038257,0.155945,0.0,0.032174,0.077855,0.0,0.0,0.0,0.0
Female,Age80plus,794_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,0.0,1.0,0.0,-0.015281,0.958282,0.0,-0.029607,0.911761,0.0,-0.041781,0.859517,0.0,-0.050129,0.81034,0.0,-0.052979,0.757995,0.0,-0.052098,0.703038,0.0,-0.044694,0.647481,0.0,-0.035698,0.589467,0.0,-0.026966,0.528407,0.0,-0.006739,0.467162,0.0,0.012332,0.398154,0.0,0.03305,0.32552,0.0,0.034344,0.242973,0.0,0.043319,0.159575,0.0,0.035087,0.079338,0.0,0.0,0.0,0.0
Female,Age80plus,801_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,0.0,1.0,0.0,-0.029216,0.969222,0.0,-0.059419,0.933875,0.0,-0.089904,0.892694,0.0,-0.115339,0.842316,0.0,-0.126167,0.787188,0.0,-0.125852,0.7452,0.0,-0.116325,0.684653,0.0,-0.101343,0.624667,0.0,-0.081722,0.559281,0.0,-0.052033,0.492052,0.0,-0.023713,0.419203,0.0,-0.001816,0.335233,0.0,-0.002033,0.243909,0.0,0.019876,0.156681,0.0,0.0227,0.07969,0.0,0.0,0.0,0.0
Female,Age80plus,814_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,0.0,1.0,0.0,-0.022297,0.965348,0.0,-0.044707,0.926154,0.0,-0.066328,0.881348,0.0,-0.083508,0.830441,0.0,-0.091952,0.776518,0.0,-0.091072,0.720108,0.0,-0.090763,0.660552,0.0,-0.083757,0.598577,0.0,-0.071726,0.53445,0.0,-0.047873,0.469081,0.0,-0.021064,0.397429,0.0,0.006251,0.315142,0.0,0.026626,0.229095,0.0,0.037003,0.148827,0.0,0.030961,0.074262,0.0,0.0,0.0,0.0
Female,Age80plus,840_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,0.0,1.0,0.0,-0.018291,0.958507,0.0,-0.035924,0.912059,0.0,-0.051739,0.859644,0.0,-0.069573,0.808369,0.0,-0.076432,0.749275,0.0,-0.07923,0.696753,0.0,-0.068364,0.643156,0.0,-0.054674,0.597285,0.0,-0.035654,0.538039,0.0,-0.016578,0.473331,0.0,-0.000122,0.4017,0.0,0.015671,0.323029,0.0,0.020039,0.249105,0.0,0.034252,0.165251,0.0,0.030833,0.082999,0.0,0.0,0.0,0.0
Female,Age80plus,861_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,0.0,1.0,0.0,-0.02535,0.961771,0.0,-0.050894,0.918491,0.0,-0.07565,0.86895,0.0,-0.093564,0.819578,0.0,-0.102798,0.766713,0.0,-0.107524,0.711668,0.0,-0.107082,0.654689,0.0,-0.106323,0.594036,0.0,-0.087006,0.534313,0.0,-0.057276,0.472213,0.0,-0.022667,0.412447,0.0,0.008995,0.336146,0.0,0.030112,0.253666,0.0,0.04139,0.165621,0.0,0.034564,0.082624,0.0,0.0,0.0,0.0
Female,Age80plus,887_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,-0.0,1.0,0.0,-0.014539,0.96154,0.0,-0.028242,0.918625,0.0,-0.040006,0.870395,0.0,-0.047152,0.817599,0.0,-0.048706,0.76555,0.0,-0.041712,0.715131,0.0,-0.035235,0.661323,0.0,-0.024829,0.605754,0.0,-0.013789,0.543742,0.0,0.002766,0.477686,0.0,0.023552,0.404204,0.0,0.038308,0.323231,0.0,0.03975,0.238646,0.0,0.045978,0.145955,0.0,0.03539,0.072061,0.0,0.0,0.0,0.0
Female,Age80plus,939_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,0.0,1.0,0.0,-0.017919,0.961947,0.0,-0.035342,0.919282,0.0,-0.051216,0.87104,0.0,-0.061231,0.818938,0.0,-0.071275,0.766393,0.0,-0.068464,0.708686,0.0,-0.062974,0.653083,0.0,-0.054257,0.594862,0.0,-0.039666,0.535907,0.0,-0.013255,0.473899,0.0,0.021846,0.407026,0.0,0.047749,0.330564,0.0,0.045242,0.242406,0.0,0.049804,0.148411,0.0,0.037568,0.073034,0.0,0.0,0.0,0.0
